longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-1.3477677997106872,1.0384775281191663,1.0615750193725264,-0.4568922410457949,-0.4056946305365433,-0.4384047242234581,-0.3492788077400111,-1.1354597026293822,159800.0
-1.3477677997106872,1.033795775842335,1.856136556350161,-0.0915665955536466,0.007363802621554882,-0.36246399442144167,-0.05633796499757324,-1.1294065030626155,113900.0
-1.3477677997106872,1.033795775842335,1.856136556350161,-0.4344318186755122,-0.47691160177069813,-0.5055151366066354,-0.4565160805296535,-0.8895945271827159,99700.0
-1.3477677997106872,1.033795775842335,1.856136556350161,-0.18874230050262458,-0.2395216976568486,-0.37041128009839686,-0.20280838636879214,-0.6688369708086381,132600.0
-1.3527589859657883,1.0384775281191663,0.982118865674763,-0.962939308327265,-0.9849259965743361,-0.9788201502564123,-0.9953179877166373,-0.772109819069473,107500.0
-1.3527589859657883,1.0384775281191663,1.6177680952568707,-0.6902056081166901,-0.6976842125965782,-0.7227409451100778,-0.6814527990640253,-0.7426860055231901,93800.0
-1.3527589859657883,1.0384775281191663,1.856136556350161,-0.3381728656600152,-0.27750408231506457,-0.2856402328775413,-0.2681969673380863,-1.0857181931459525,105500.0
-1.3527589859657883,1.033795775842335,1.697224248954634,-0.25383168777977017,-0.10895725039423139,-0.26003231236290786,-0.06941568119143207,-1.172884266907391,108900.0
-1.3527589859657883,1.033795775842335,1.856136556350161,-0.8740143707796154,-0.8970917320522118,-0.9099436743894671,-0.9011584311208537,-1.1491451973020717,132000.0
-1.3527589859657883,1.033795775842335,1.6177680952568707,-0.3299220982586869,-0.21578270724546367,-0.4966848191877963,-0.31789228887474985,-1.0228701906875242,122300.0
-1.3527589859657883,1.033795775842335,1.856136556350161,-0.22128699414119737,-0.13507013984675484,-0.2273601379132031,-0.15311306483212858,-1.0049211380591119,115200.0
-1.3477677997106872,1.033795775842335,1.538311941559107,-0.3271718424582441,-0.3059908708087265,-0.35275064526071864,-0.4303606481419358,-1.0915608466408315,110400.0
-1.3477677997106872,1.0291140235655005,1.6177680952568707,-0.4495582255779475,-0.4080685295776818,-0.5929352790531427,-0.4460539075745664,-1.3136343159642063,104900.0
-1.3477677997106872,1.0291140235655005,1.7766804026523975,0.013401500829919213,0.08570247097912523,-0.14788728114365102,0.09536354285118921,-0.6002515878912744,109700.0
-1.3477677997106872,1.0291140235655005,1.6177680952568707,-0.6512436509437508,-0.6074760490333154,-0.7554131195597825,-0.6160642180947312,-1.2551551444974443,97200.0
-1.3477677997106872,1.0291140235655005,1.538311941559107,-0.38401046233406144,-0.2513911928625411,-0.3871888831941912,-0.3283544618298369,-1.4598585628900977,104500.0
-1.3527589859657883,1.0291140235655005,1.856136556350161,-0.515564364788574,-0.3510949525903579,-0.46312961299620764,-0.2525037079054557,-1.2950536251201314,103900.0
-1.3427766134555932,1.0291140235655005,1.856136556350161,-0.534357779424933,-0.4935288950586676,-0.650332342275597,-0.4983647723500017,-0.20563561265606678,191400.0
-1.3427766134555932,1.0291140235655005,1.856136556350161,-0.09340009942060845,0.42042223577965304,-0.04280650385946547,0.5138504610546718,-0.6742058956417704,176000.0
-1.3427766134555932,1.0291140235655005,1.856136556350161,-0.4449744659105429,-0.28225188039734156,-0.4233931846114316,-0.27342805381562985,-0.9331775640634353,155400.0
-1.3427766134555932,1.0291140235655005,1.7766804026523975,-0.7791305456643397,-0.538632976840299,-0.8022138018796299,-0.6552973666763077,-1.3609019091029577,150000.0
-1.3427766134555932,1.033795775842335,1.6177680952568707,-0.8813483862474628,-0.797387972324395,-0.8507805476832451,-0.8122299610026137,-1.4978621288657974,118800.0
-1.3427766134555932,1.033795775842335,1.856136556350161,-0.7727132821299733,-0.797387972324395,-0.8463653889738255,-0.7886900718536678,0.04928304388176325,188800.0
-1.3427766134555932,1.0291140235655005,1.856136556350161,-0.5467339305269254,-0.538632976840299,-0.6759402627902305,-0.5428290074091218,-0.4517113341746203,184400.0
-1.3427766134555932,1.0291140235655005,1.856136556350161,-0.449099849611207,-0.27987798135620306,-0.6247244217609635,-0.3074301159196628,-0.6284121250062319,182300.0
-1.3427766134555932,1.0291140235655005,1.697224248954634,-0.6924974879503925,-0.5125200873877755,-0.7147936594331226,-0.5114424885438605,-0.9709705839672474,142500.0
-1.3477677997106872,1.0244322712886693,1.14103117307029,-0.7465858520257669,-0.5362590777991605,-0.7660095004623895,-0.6448351937212207,-1.124248124301371,137500.0
-1.3427766134555932,1.0244322712886693,0.9026627119769997,-0.9221438472873639,-0.8140052656123644,-0.8852187856167176,-0.8880807149269949,-1.5370236982368783,187500.0
-1.3477677997106872,1.0244322712886693,0.9026627119769997,-0.7745467859969352,-0.3867034382074353,-0.6406189931148739,-0.3858964130828158,-1.103088244076674,112500.0
-1.3477677997106872,1.0244322712886693,-0.6070042082805059,-0.7974655843339582,-0.2015393129986327,-0.609712882148937,-0.1609596945484439,-1.5521830154127807,171900.0
-1.3477677997106872,1.0244322712886693,1.14103117307029,-0.3519241446622291,-0.19441761587521722,-0.3218445342947817,-0.24204153495036865,-1.2454700251906177,93800.0
-1.3477677997106872,1.0244322712886693,0.982118865674763,0.26825853833761615,0.7480203034567654,0.47111796991697136,0.5766234987851941,-1.4526999964459215,97500.0
-1.3477677997106872,1.0244322712886693,1.856136556350161,-0.4610176247464591,-0.19441761587521722,-0.23265832836450656,-0.260350337621771,-1.3807458763783573,104200.0
-1.3527589859657883,1.0244322712886693,1.856136556350161,-0.6718705694470716,-0.7190493039668246,-0.63973596137299,-0.697146058496656,-1.190043771766225,87500.0
-1.3527589859657883,1.0244322712886693,1.856136556350161,-0.7750051619636756,-0.7000581116377167,-0.7501149291084791,-0.7311481206006889,-1.294527259940413,83100.0
-1.3527589859657883,1.0244322712886693,1.856136556350161,-0.6407010037087202,-0.5932326547864845,-0.7094954689818191,-0.62914193428859,-1.244838386974955,87500.0
-1.3527589859657883,1.0244322712886693,1.856136556350161,-0.5256486360568642,-0.4816593998529751,-0.6158941043421244,-0.6683750828701666,-1.6072408132113705,85300.0
-1.3527589859657883,1.0244322712886693,1.856136556350161,-0.5724029846643913,-0.46741600560614416,-0.31036512165029084,-0.5114424885438605,-1.3967473778418098,80300.0
-1.3577501722208893,1.0244322712886693,-2.1166711285380115,-1.1357470477884193,-1.1748379198654157,-1.1757362286965247,-1.1574816685204867,-0.6885756650480944,60000.0
-1.3577501722208893,1.0291140235655005,1.856136556350161,-0.6943309918173542,-0.7760228809541485,-0.7695416274299252,-0.8174610474801572,-0.25148201980957696,75700.0
-1.3577501722208893,1.0244322712886693,1.6177680952568707,-1.1462896950234498,-1.2080725064413547,-1.182800482631596,-1.246410138638727,1.1830736409961253,75000.0
-1.3577501722208893,1.0197505190118379,1.697224248954634,-0.8598047158106611,-0.8258747608180569,-0.9258382457433776,-0.987471358000322,-1.5630787746329604,86100.0
-1.3627413584759833,1.0197505190118379,1.856136556350161,-0.6471182672430866,-0.7143015058845477,-0.7986816749120942,-0.8906962581657667,-1.4104855090324715,76100.0
-1.3627413584759833,1.0197505190118379,1.538311941559107,-0.8286351500723097,-0.844865953147165,-0.9125927696151189,-0.9587003823738326,-0.6721004349228951,73500.0
-1.3627413584759833,1.0197505190118379,1.856136556350161,-0.7452107241255456,-0.7807706790364255,-0.7253900403357295,-0.8174610474801572,-1.423276182899639,78400.0
-1.3627413584759833,1.0197505190118379,1.538311941559107,-0.5412334189260399,-0.43655531807134373,-0.5629121998290897,-0.4382072778582511,-1.6133466492961088,84400.0
-1.3577501722208893,1.0150687667350033,1.856136556350161,-0.7374183326909577,-0.6976842125965782,-0.8242895954267276,-0.9220827770310278,-0.6638891381192812,81300.0
-1.3627413584759833,1.0197505190118379,1.856136556350161,-0.945979397557868,-1.0181605831502751,-1.0167905151574206,-1.0920930875511927,-1.0627686713102116,85000.0
-1.3577501722208893,1.0197505190118379,1.3793996341635804,0.07574063230662206,0.2518754038588199,0.35102565302075933,0.29152928575907167,-1.521443288917201,129200.0
-1.3577501722208893,1.0197505190118379,-0.20972343979168867,-0.8561377080767374,-0.9160829243813198,-0.9125927696151189,-0.9743936418064632,-1.1047199761338022,82500.0
-1.3577501722208893,1.0197505190118379,1.3793996341635804,-0.7795889216310802,-0.5718675634162379,-0.7448167386571756,-0.5820621559906982,-1.6538767681344588,95200.0
-1.3577501722208893,1.0197505190118379,1.6177680952568707,-0.8213011346044623,-0.792640174242118,-0.7642434369786216,-0.909005060837169,-1.1162473735696448,75000.0
-1.3577501722208893,1.0197505190118379,1.3793996341635804,-1.2026699389325268,-1.2674199824698171,-1.242846641079702,-1.2882588304590752,-1.7742564847361555,67500.0
-1.3577501722208893,1.0197505190118379,-0.6864603619782693,-0.8254265183051264,-0.8947178330110733,-1.0026620072872778,-0.9587003823738326,-0.7304216968357414,137500.0
-1.3527589859657883,1.0197505190118379,-0.9248288230715597,-0.6411593796754607,-0.18017422162838623,-0.5858710251180714,-0.1583441513096721,-1.5509723754994273,177500.0
-1.3527589859657883,1.0197505190118379,0.5848380971859458,0.12753711654829428,0.057215682485463285,-0.16731397946509707,0.02474387540435152,-0.7496866624134506,102100.0
-1.3527589859657883,1.0197505190118379,-0.7659165156760328,-0.6549106586776745,-0.7000581116377167,-0.6220753265353118,-0.7651501827047219,-1.452542086892006,108300.0
-1.3577501722208893,1.0197505190118379,-0.448091900884979,-0.4083043885713059,-0.3890773372485738,-0.32802575648796906,-0.4565160805296535,-1.6149257448352654,112500.0
-1.3527589859657883,1.0150687667350033,0.7437504045814727,-0.8946412892829362,-0.8591093473939959,-0.9549782932255467,-0.9011584311208537,-0.9786555155911422,131300.0
-1.3527589859657883,1.0197505190118379,-0.9248288230715597,-0.7846310572652253,-0.590858755745346,-0.72097488162631,-0.5506756371254371,-1.2478386684993525,162500.0
-1.3477677997106872,1.0197505190118379,1.856136556350161,-1.1119114975179152,-1.1439772323306152,-1.0971464036688565,-1.1600972117592585,-1.423276182899639,112500.0
-1.3527589859657883,1.0197505190118379,1.856136556350161,-1.0523226218416553,-1.046647371643937,-1.08213486405683,-1.0790153713573338,-1.2368902727612008,112500.0
-1.3527589859657883,1.0197505190118379,1.856136556350161,-1.0312373273715938,-0.8875961358876578,-0.9532122297417789,-0.9011584311208537,-1.612346555454643,137500.0
-1.3527589859657883,1.0197505190118379,0.5053819434881823,-0.7736300340634542,-0.840118155064888,-0.8463653889738255,-0.864540825778049,-1.0852971010021777,118800.0
-1.3527589859657883,1.0197505190118379,1.856136556350161,-0.853845828243035,-0.9374480157515662,-0.9258382457433776,-1.0057801606717245,-0.7697411757607381,98200.0
-1.3477677997106872,1.0197505190118379,0.9026627119769997,-0.8047995998018056,-0.2062871110809097,-0.7448167386571756,-0.31266120239720635,-1.5231276574923014,118800.0
-1.3477677997106872,1.0197505190118379,-1.4810218989559039,-0.807091479635508,-0.4507987123181747,-0.7766058813649964,-0.44343836433579464,-1.6373489014912876,162500.0
-1.3477677997106872,1.0150687667350033,-1.4810218989559039,-1.1600409740256636,-1.1772118189065541,-1.1483622446981234,-1.2045614468183785,-1.5256542103549517,137500.0
-1.3477677997106872,1.0150687667350033,1.856136556350161,-1.0940348348150373,-1.0917514534255683,-0.9090606426475832,-1.0842464578348774,-1.3829039736152045,500001.0
-1.3477677997106872,1.0150687667350033,-1.0042849767693232,-0.752544739593393,-0.3463471545080809,-0.5523158189264827,-0.35974098069509813,-0.9352830247823106,162500.0
-1.3527589859657883,1.0150687667350033,1.856136556350161,-1.109619617684213,-1.070386362055322,-0.4604805177705559,-1.076399828118562,-1.5811331002973164,137500.0
-1.3527589859657883,1.0150687667350033,1.856136556350161,-1.164166357726328,-1.2033247083590777,-1.0900821497337851,-1.2176391630122374,-1.6426125532884759,162500.0
-1.3477677997106872,1.0103870144581721,-0.1302672860939252,-0.7245838056222248,-0.4531726113593132,-0.6247244217609635,-0.5166735750214041,-0.6502036434465915,187500.0
-1.3477677997106872,1.0150687667350033,0.8232065582792362,-0.42205566757351975,0.2020235239949115,-0.08695809095366107,-0.08510894062406267,-1.064821495511115,179200.0
-1.3427766134555932,1.0150687667350033,0.5848380971859458,1.2345150762265102,4.603232346265681,1.8044959001616787,4.769339310536336,-0.9796029729146363,130000.0
-1.3427766134555932,1.0244322712886693,0.18755732869712857,0.8985254926057515,1.882744045120966,0.5497077949446396,1.7797733886202067,-0.5454043361645724,183800.0
-1.3427766134555932,1.0197505190118379,0.028645021301601674,-1.0546145016753574,-1.0229083812325521,-1.0803688005730623,-1.0685531984022467,-0.98139261452568,125000.0
-1.3427766134555932,1.0244322712886693,-0.5275480545827425,0.4795698590049692,1.7379362036115178,0.5285150331394257,1.9628614153342303,-1.3960104665902036,170000.0
-1.3427766134555932,1.0244322712886693,0.6642942508837093,0.4571094366346865,1.2987648810008963,0.364271129149018,1.2566647408658533,-0.6633627729395625,193100.0
-1.337785427200492,1.0197505190118379,0.028645021301601674,0.9260280506101792,2.0797776655354614,0.775763920866921,1.9628614153342303,-0.726105502362047,257800.0
-1.337785427200492,1.0197505190118379,-0.05081113239616177,1.4531604123617106,2.5284445843106367,1.0044691420148544,2.6089005953108564,-0.3437011992963163,273400.0
-1.337785427200492,1.0197505190118379,0.8232065582792362,-0.8167173749370576,-0.7024320106788552,-0.9152418648407706,-0.7102237746905148,-0.39249525145625186,237500.0
-1.337785427200492,1.0197505190118379,1.856136556350161,-0.22037024220771645,0.3871876492037141,-0.4684278034475111,0.2967603722366152,-0.6796274569928743,350000.0
-1.3427766134555932,1.0197505190118379,0.4259257897904189,1.4829548501998406,3.266727186104709,1.1157311414922273,3.3726392210322125,-0.5421935085682875,335700.0
-1.332794240945391,1.0244322712886693,1.856136556350161,-0.516481116722055,-0.7427882943782096,-0.6635778184038557,-0.6683750828701666,0.5579097170440698,313400.0
-1.332794240945391,1.0197505190118379,1.856136556350161,-0.27950074191723606,-0.13269624080561634,-0.6326717074379188,-0.11387991625055209,-0.3147511144117805,268500.0
-1.337785427200492,1.0197505190118379,1.856136556350161,-0.4023455010036799,-0.18492201971066324,-0.6529814375012487,-0.20280838636879214,-0.3692825470306515,259400.0
-1.332794240945391,1.0244322712886693,1.856136556350161,0.38743628969013627,0.5058826012606389,0.016356622846756645,0.5713924123076507,0.015437762825842275,275700.0
-1.337785427200492,1.0244322712886693,-0.05081113239616177,0.32143015047950974,0.7527681015390424,0.08346703522993397,0.7910980443644791,0.018753863458070896,225000.0
-1.337785427200492,1.0244322712886693,1.856136556350161,-0.5554430738949943,-0.590858755745346,-0.7730737543974607,-0.6448351937212207,0.6427071474967736,262500.0
-1.337785427200492,1.0244322712886693,0.26701348239489203,0.5377836067810079,1.3296255685356968,0.33601411340873283,1.3665175568942676,-0.6462559045987003,218500.0
-1.337785427200492,1.0244322712886693,-0.20972343979168867,0.6065400017920771,1.5622676745672692,0.28568130412134984,1.876548488454762,-0.44602659023365704,255000.0
-1.337785427200492,1.0291140235655005,1.856136556350161,-0.11906915355807433,0.050093985362047795,-0.42957440680461895,0.05089930779206918,-0.38017830625083116,224100.0
-1.337785427200492,1.0291140235655005,0.5053819434881823,-0.4688100161810469,-0.26088678902709506,-0.6626947866619718,-0.20280838636879214,-0.2097412610578737,243100.0
-1.337785427200492,1.0291140235655005,1.856136556350161,-0.6219075890723612,-0.595606553827623,-0.7872022622676034,-0.5454445506478935,-0.38307331473928474,231600.0
-1.337785427200492,1.0291140235655005,-0.05081113239616177,1.0937936544371885,2.8774077433579954,1.0000539833054347,3.037849686469426,-0.7617930615469838,218500.0
-1.337785427200492,1.0291140235655005,1.856136556350161,0.7124248501091239,1.3462428618236661,0.3183534785710546,1.405750705475844,-0.4110759423003265,234100.0
-1.327803054690297,1.033795775842335,1.697224248954634,-0.055354894181150104,-0.32972986122011144,-0.4022004228062177,-0.3309700050686087,1.0469029690028642,327600.0
-1.327803054690297,1.033795775842335,1.4588557878613437,0.24717324386755488,-0.1991654139574942,-0.28917235984507694,-0.03802916232617087,0.7454009940599176,347600.0
-1.332794240945391,1.0291140235655005,0.982118865674763,-0.027393960209981912,-0.313112567932142,-0.5576140093777863,-0.3231233753522934,1.0976445723277595,366100.0
-1.332794240945391,1.0384775281191663,0.6642942508837093,-1.055072877642098,-1.1487250304128922,-1.172204101728989,-1.1836371009082045,0.5756482236005942,335000.0
-1.327803054690297,1.0384775281191663,1.856136556350161,0.0752822563398816,-0.3012430727264495,-0.3218445342947817,-0.2525037079054557,1.3015584429508344,373600.0
-1.332794240945391,1.033795775842335,1.856136556350161,0.40943833609367847,0.08570247097912523,-0.21941285223624787,0.14505886438785276,0.6877640068807053,389500.0
-1.332794240945391,1.0384775281191663,1.856136556350161,-0.010892425407325278,-0.4104424286188203,-0.46312961299620764,-0.3466632645012393,1.771076183260032,391100.0
-1.322811868435196,1.0384775281191663,-0.05081113239616177,1.215263285623411,1.2109306164787719,0.534696255332613,1.193891703135331,0.8349883476480624,337300.0
-1.322811868435196,1.033795775842335,1.697224248954634,0.13716301184984397,-0.1540613321758628,-0.34833548655129903,-0.05372242175880147,1.9103524098136346,295200.0
-1.3178206821800948,1.033795775842335,1.2204873267680534,0.36130885958592995,0.14030214892531062,-0.05958410695525979,0.25491168041626694,1.1310161247219332,292300.0
-1.3178206821800948,1.0291140235655005,0.9026627119769997,1.0795839994682341,0.3230923750929747,0.16823808245078953,0.4039976450262576,1.938986675590339,411500.0
-1.3128294959250009,1.033795775842335,0.10810117499936513,-0.19470118807025058,-0.4555465104004517,-0.5134624222835906,-0.4094363022317617,1.155860561204662,311500.0
-1.3178206821800948,1.033795775842335,0.4259257897904189,0.18437573642411156,-0.11370504847650838,-0.2520850266859526,-0.009258186699681443,1.676014631802811,325900.0
-1.3078383096698998,1.033795775842335,-0.8453726693737963,-0.46697651231408505,-0.778396779995287,-0.7880852940094872,-0.7991522448087548,4.069344467466364,392600.0
-1.3128294959250009,1.033795775842335,0.5053819434881823,0.10507669417801163,-0.18492201971066324,-0.3121311851340587,-0.14788197835458505,1.9041413006929524,319300.0
-1.3178206821800948,1.0291140235655005,0.4259257897904189,1.1135038210070283,0.5937168657827632,0.17795143161151256,0.6969384877686955,1.5932700255510106,333300.0
-1.3078383096698998,1.0291140235655005,-0.05081113239616177,-0.6003639186355595,-0.840118155064888,-0.8498975159413611,-0.8096144177638419,2.281387224997439,335200.0
-1.3128294959250009,1.0291140235655005,-0.20972343979168867,-0.479811039382818,-0.7475360924604866,-0.7801380083325321,-0.7546880097496348,2.384607436740301,351200.0
-1.3078383096698998,1.0291140235655005,0.028645021301601674,-0.38721909410124467,-0.6335889384858389,-0.6750572310483466,-0.6029865019008723,1.5702152306793258,368900.0
-1.3078383096698998,1.0244322712886693,0.26701348239489203,-0.3670505515646643,-0.6502062317738083,-0.6980160563373282,-0.618679761333503,2.34039276164392,365900.0
-1.3128294959250009,1.0244322712886693,0.6642942508837093,-0.6448263874093844,-0.8472398521883034,-0.8878678808423693,-0.8462320231066467,1.6563812105992985,366700.0
-1.3128294959250009,1.0244322712886693,0.8232065582792362,0.5199069440781299,-0.009253490666414585,-0.14170605895046362,0.0012039862554056218,1.2946104225785457,362800.0
-1.3028471234148058,1.0197505190118379,0.10810117499936513,-1.0743246682451972,-1.186707415071108,-1.1474792129562394,-1.1705593847143456,1.3115593813654922,483300.0
-1.3178206821800948,1.0244322712886693,1.856136556350161,-0.1195275295248148,-0.4864071979352521,-0.5408364062819919,-0.3911274995603593,1.676067268320783,331400.0
-1.3128294959250009,1.0197505190118379,1.2999434804658168,0.15045591488531737,-0.2418955966979871,-0.31654634384347824,-0.19234621341370509,1.534053942832642,323500.0
-1.3178206821800948,1.0150687667350033,1.697224248954634,0.09040866324231685,0.15929334125441857,-0.14612121765988317,0.13721223467153745,-0.5146646096689925,216700.0
-1.3178206821800948,1.0150687667350033,0.7437504045814727,-0.1749910215004107,-0.00687959162527609,-0.418978025902012,-0.03279807584862734,-0.4155500463279367,233100.0
-1.3178206821800948,1.0197505190118379,1.856136556350161,-0.5714862327309104,-0.77364898191301,-0.8083950240728173,-0.7206859476456019,0.7208723766850197,296400.0
-1.322811868435196,1.0197505190118379,1.856136556350161,-0.3047114200879615,-0.4816593998529751,-0.5832219298924197,-0.5009803155887735,1.3954093544947022,273700.0
-1.322811868435196,1.0150687667350033,1.856136556350161,-0.20753571513898353,-0.17305252450497075,-0.26179837584667565,-0.10341774329546503,-0.31975158361910944,227700.0
-1.322811868435196,1.0150687667350033,1.856136556350161,-0.1603229905647159,-0.17542642354610924,-0.31124815339217476,-0.15311306483212858,-0.4426052165654847,199600.0
-1.322811868435196,1.0150687667350033,1.856136556350161,0.03907055496738509,0.007363802621554882,-0.21234859830117658,0.040437134836982115,0.3537853003491069,239800.0
-1.322811868435196,1.0197505190118379,1.856136556350161,-0.280417493850717,-0.47216380368842115,-0.5911692155693749,-0.417282931948077,0.10597257373748131,270100.0
-1.322811868435196,1.0197505190118379,1.856136556350161,0.14128839555050815,-0.004505692584137595,-0.3456863913256473,0.056130394269612714,0.7791410020798946,302100.0
-1.327803054690297,1.0150687667350033,1.856136556350161,-0.27629211015005284,-0.12320064464106235,-0.5637952315709737,-0.1060332865342368,-0.37391456061217715,269500.0
-1.327803054690297,1.0197505190118379,1.856136556350161,-0.5513176901943301,-0.7332926982136556,-0.7183257864006583,-0.7494569232720912,0.4737965613250007,314700.0
-1.322811868435196,1.0197505190118379,1.856136556350161,0.13349600411592027,-0.32260816409669596,-0.3571658039701382,-0.31266120239720635,2.2558585137810754,390100.0
-1.327803054690297,1.0197505190118379,1.856136556350161,-0.14703008752924251,-0.5837370586219305,-0.4984508826715641,-0.6317574775273618,2.6363679021998188,410300.0
-1.332794240945391,1.0197505190118379,1.856136556350161,-0.06910617318336397,-0.533885178758022,-0.4172119624182442,-0.4512849940521099,1.5730049661318355,352400.0
-1.332794240945391,1.0197505190118379,1.856136556350161,-0.5251902600901237,-0.7119276068434092,-0.6988990880792122,-0.6369885640049053,1.1367008686628963,287300.0
-1.327803054690297,1.0197505190118379,1.856136556350161,0.08169951987424806,-0.4104424286188203,-0.4834393430595376,-0.3858964130828158,1.9145633312513852,348700.0
-1.332794240945391,1.0197505190118379,1.856136556350161,-0.2487895521456251,0.028728893991801337,-0.44811807338418114,-0.0432602488037144,-0.5910928337641669,243800.0
-1.332794240945391,1.0150687667350033,1.856136556350161,-0.8011325920678819,-0.8781005397231039,-0.9408497853554041,-0.8488475663454184,-0.8823306877025962,211500.0
-1.337785427200492,1.0150687667350033,1.856136556350161,-0.2515398079460679,-0.06622706765373847,-0.20175221739856963,-0.030182532609855574,-0.4504480577432952,218400.0
-1.332794240945391,1.0197505190118379,1.856136556350161,-0.05627164611463103,-0.08521825998284643,-0.33332394693927253,0.048283764553297415,-0.10299440261089479,269900.0
-1.337785427200492,1.0197505190118379,1.3793996341635804,0.2733006739717612,0.7052901207162725,-0.04633863082700111,0.6472431662320319,-0.3398587334843687,218800.0
-1.337785427200492,1.0150687667350033,1.0615750193725264,0.6803385324372916,1.2512869001781264,0.25565822489729684,1.3482087542228651,-0.4927678181926892,225000.0
-1.337785427200492,1.0150687667350033,1.14103117307029,-0.12456966515895988,0.6032124619473171,-0.058701075213375885,0.5818545852627377,-0.909438494458116,250000.0
-1.337785427200492,1.0150687667350033,0.982118865674763,-0.5338994034581925,-0.16355692834041677,-0.3209615025528978,-0.22634827551773803,-1.1888331318528715,171400.0
-1.337785427200492,1.0150687667350033,0.028645021301601674,-0.07689856461795182,0.7741331929092888,-0.07989383701858978,0.7152472904400978,-1.3042123792472393,193800.0
-1.332794240945391,1.0103870144581721,-0.1302672860939252,-0.4601008728129781,-0.10895725039423139,-0.22471104268755135,-0.18449958369738978,-0.8176404071151518,125000.0
-1.337785427200492,1.0103870144581721,1.2999434804658168,-0.389510973934947,-0.028244682995522546,0.04373060684515792,-0.10341774329546503,-1.1019302406812927,97500.0
-1.337785427200492,1.0103870144581721,1.697224248954634,-0.9198519674536616,-0.830622558900334,-0.6035316599557496,-0.7939211583312114,-0.6447294455775158,125000.0
-1.337785427200492,1.0103870144581721,1.856136556350161,-0.5944050310679335,-0.3487210535492194,-0.2997687407476839,-0.35712543745632636,-0.8893839811108285,138800.0
-1.337785427200492,1.0150687667350033,0.5848380971859458,-0.4390155783429169,0.16166724029555707,0.19384600296542298,0.11367234552259158,-0.86343417775069,116700.0
